ans_id,ans_voteup,ans_thanks,ans_collection,ans_comment,que_id,que_activities,author_id,author_collected,author_follower,author_following,author_thanked,author_voteup,author_activities
44520776,33,12,10,5,29381621,11,3668dd6e18bdd39f588b7918d2752d83,138,512,171,123,529,2
49581226,33,7,3,9,26764174,11,69f51c677aa5eeaf74276e6dc9e269d4,313,48,37,81,348,1
165270989,33,3,7,48,50596749,17,0b15ad7bd23cef818a070ba7bebb0fa5,2011,2685,1466,970,3818,17
87048282,31,0,2,10,40533886,16,8da599214b5268948103d53ca323c292,1488,407,267,790,3634,16
70955584,32,3,0,16,37213055,15,54577558464f3634fed362d63161cf61,17329,15008,0,6828,31457,0
65026706,32,5,8,10,31537165,15,e3c88712ee134e386b70f21241dde30b,32719,13026,90,10338,39780,5
33743687,32,6,2,11,26701596,12,f5717ebe9bc3f09df884ee0e24e7fb32,15952,26945,115,5705,36391,36
171285558,32,6,3,6,60004346,11,2d9261370cf56f3e85fb31673a073f50,34,28,25,52,302,48
136314093,32,4,1,2,52438997,11,235351015da84f3ad8f841af89a658b1,43,279,88,22,146,11
160541906,33,5,36,2,22808308,12,ae4ddd2a90a469bd15176386a3c40594,81,89,14,8,55,4
120149306,32,5,0,8,50232219,16,cc37c7204acf2cf2dfac5b4b96e44410,3039,737,74,2106,9596,38
112590151,32,6,30,26,48625186,10,65b410e4eb98f327b2fd256197abf915,5988,6743,221,1721,8485,51
117711279,31,3,0,2,39142461,10,4647934a63817b6f7d1e92d7769a9845,45347,88444,904,16643,58466,111
74144583,31,4,12,10,37830884,38,ee012fd0e8624bd46d82d00944ba0d7c,55,55,1,24,92,0
130594046,34,13,44,10,37374664,13,78254b43db92b60da4064a553fcae894,18320,9212,46,7361,16923,2
97935881,60,52,96,8,34456708,32,63f740bf18278cbdeb53d931aaf05ab7,218,95,1,85,119,1
48637407,32,10,20,10,30585293,41,017f4546ac9612d6353c50ead5b3320b,988,148,4,150,269,2
40841493,30,6,0,7,28443713,27,4719effbbe11dfaa29bc4ad5659462aa,138303,106752,292,67313,322795,159
34211956,31,7,31,2,23533234,58,6c53a2bef3f2fc464330026eae6bcbdf,440,221,2,105,666,0
151326516,31,8,29,27,55062804,12,affda6ffd0edc6c1f0451f43c26fc72c,521,488,38,97,442,5
122918707,34,2,0,2,50837824,25,fa626fd1d8b9a97442bf2092d56d2154,2560,3343,8,3513,18783,393
104322335,31,5,3,4,47096022,11,509fd19ce327bf9d56fd0fda70119d1a,6329,5679,650,1460,5005,58
93764201,30,5,4,14,41780948,51,ac55a7b3a93fb6bee389110ec13ba5fd,8113,957,227,2259,8987,32
90368775,30,10,27,10,41285511,11,30cabf33050d4de81ab4d9e586fcb16a,737,1209,201,295,1222,2
13747826,30,22,57,6,19767775,11,3244a1e718f3ced9f21045d06f511385,121,101,4,29,51,0
136499565,30,3,1,4,40911072,27,6b2a63f667a711ba26c0b69f58a84630,1,0,9,3,30,2
79325416,30,5,0,21,37879787,41,2794532b1b4bd4cab0cb966fe5189807,8,34,292,9,37,63
72262892,30,14,27,17,37374664,13,0fcc93a58110e6078347db12d8a78a9a,240,220,308,136,1006,205
55108288,30,3,0,17,32203619,27,e70a96a2d4e6a4d62743f6a9a0d04920,789,883,19,814,4243,62
39294917,30,14,66,8,26663971,15,7b0dc805ae43a1ed480a4f45ad49a707,145,24,14,23,56,0
161902992,30,1,0,3,59078916,20,4b717a2101eedb29f9db083295ad8757,830,2013,330,775,4806,17
153834481,37,17,85,30,57512400,51,d76d8c521c20fb32a753791c9434f0df,116,45,84,18,41,4
147850599,30,8,2,14,56061148,15,e0669b56ec799133d6a32ca56967220c,19470,71263,162,15779,97559,203
145301421,35,2,2,8,55580098,20,c7165dc55f70499d85f6ac67224bb625,194,186,529,362,1881,67
136353656,30,6,2,31,53372831,26,7114616d76a0d6060333a3ebfb2c0dc4,122,132,23,76,416,13
134572910,31,6,5,12,48309539,18,3474be4848a10a0dc3f51a0edc3f9321,130,203,174,201,1036,242
34424790,41,4,7,2,22422121,22,5643ef38ab8462e2442ae244517e40ea,2764,1198,176,702,2014,2
124934020,30,7,18,14,47755808,15,de1a7b55c5e5a5b8a99fd306220d5cb5,238,119,119,53,194,9
44143983,29,5,34,13,29146381,10,b0dc32e71f4f442cf2ed0068640c1742,659,689,51,157,378,1
131581090,29,7,17,2,29096664,13,65b410e4eb98f327b2fd256197abf915,5988,6743,221,1721,8485,51
29927998,29,10,17,9,20435673,11,13d36f4d156f77e009c117b6021703e7,17411,23218,40,5110,25160,12
39295153,29,2,0,7,28060790,10,cdc013ad39c1c1dea7d9d5f380ae3a1d,3,5,154,9,47,8
37211912,29,13,11,8,27570899,19,08441aa8d245edc4989e8470d4b581b3,2725,2725,3,863,2457,16
40465936,29,9,20,6,23423272,15,0b353e06613f70e18a41b791415dfe5b,38902,32009,3315,19995,83092,290
24399059,29,9,15,11,23310639,35,509fd19ce327bf9d56fd0fda70119d1a,6329,5679,650,1460,5005,58
133599652,29,12,6,10,52438997,11,fbbafb2452471eba85f8bb8ebbbc9578,24,162,652,58,199,15
90342152,28,5,1,11,41250463,22,e3c6f602076ba0acf304b8ab7f6d0bb5,2577,2759,179,2926,17735,20
67983307,28,0,0,6,36539191,10,eb26c3bff5e4bb062dafe02b60f00b85,593,3546,454,1066,4456,19
52022501,28,3,0,11,31450820,102,6f3b888cbefa3e9d0d2040bb8affc460,0,23,150,5,31,8
150288052,28,1,3,7,28359807,17,a611a58176d856a5c7ac0f321aef95da,17827,1826,206,3199,10511,57
172427417,28,6,19,23,60109660,13,9d97b63d42e1c4bc9bb2c21360315727,1018,297,26,270,1131,253
131876536,28,8,1,10,52748954,18,c922e7d5b55032ce9b8c1caabdec8e1c,2,6,47,25,92,11
173748785,28,16,50,6,52402837,18,732efee6b30bd9bd911389214c017689,84,24,11,31,60,5
113945443,28,9,14,0,48673657,12,ea6d04664a6e132719eea929a7994bf5,927,281,176,745,4895,31
12255902,27,4,2,16,19572823,24,e554a878f5ae8722bd3d64e5e2758437,73,142,0,98,240,0
78368530,27,8,7,12,38614738,25,b830f90d42560328acfd2a85ffcfc35d,27965,23435,289,6209,25866,52
85484277,16,3,0,159,40130895,12,83fc86f09b4681bebc4cb5f1f1c8ee9b,938,404,16,716,3379,18
90543645,7,1,4,8,41225744,16,9f3a7e90858f0eed2cc9e40fc6d24514,827,482,4,368,1843,12
34235147,16475,5556,18823,818,26743347,205,296727f65ac7121dce72e2424edbd552,25563,3767,539,6479,21793,0
34714804,3559,970,3159,188,26743347,205,e8d59f0eb58bebd923751263db30d69c,4415,1021,284,1038,3753,1
101495490,723,205,277,64,46480353,131,247b240ccc5a586767395bbae0bdac30,64783,32334,135,23098,114723,45
12228221,441,110,78,53,19560538,44,217831fe1e5cc632f1aeb386eb984435,1862,129340,52,1395,8245,0
83774740,376,140,357,20,39717484,20,f04868ba5d0331b7ff00cb573e1b6bf2,30672,10849,174,6349,20255,1
60506017,304,74,229,8,19662693,23,d933c3a2a052ca64706a2e6b1ca43b29,7756,9317,29,3769,14019,9
14089089,300,52,152,68,20132322,18,0ae9c18942daf94f1ba398e3cadb7c60,231,448,5,52,300,0
101705115,264,99,140,19,46480353,131,1d031e77db0660348874230ec6f47ac5,75618,50944,715,26408,110130,0
20806881,239,62,96,44,19969010,54,a3ff53e44e875553497d106c5ff1f6b7,754,1087,122,253,771,0
20806281,203,54,138,21,19969010,54,8826ff5d4e9b05305d25dd696ef7d12b,745,974,140,348,1609,20
112193887,198,69,288,27,21220336,36,6e901975620a5aa8f1b722360269f1b6,5521,2771,1003,1575,8105,29
20821156,187,61,139,20,19969010,54,86858a7a4aa77d290364625efcaacb70,56463,23508,285,11230,35648,17
54640576,175,62,199,15,21220336,36,dd86fd536b5d1709dcc5f8828eaf28b2,7709,1911,206,2526,11840,46
14169664,163,26,63,8,19971859,23,e8a7b8dcb51e9c0d24eb375cacd4b3d0,105,183,21,37,179,0
15633156,161,50,130,7,19660417,97,3fc0e5ac8e0e61552b1b0529ba49b3e7,22511,91247,124,5436,18395,20
24729473,150,43,416,11,23485828,32,b16201905ea4d266ae5af31a3ddfe2a7,1383,1087,159,332,909,2
13034737,107,23,43,27,19660417,97,63369057fa829593bb7803050cc3e444,616,490,238,369,1120,6
58148605,100,43,142,17,20326697,17,b7d83d3474cf3d8864b82ea95a6e492b,188,219,55,47,109,6
82255871,95,16,76,14,19971859,23,6f0a7435492e236e835c95aa3138188d,103,18,33,16,95,1
70429479,94,43,49,12,37032036,28,ebd1ad949d9ac4921dbcd6f85a7afd83,38048,152504,803,18360,77939,40
115101486,87,3,0,23,49259919,10,7262952144714ec88d11428b69b18bd6,3794,65009,56,2712,21254,2
12414245,80,21,82,3,19617630,10,1353d6401f4cd176f951040dcdbae47b,114,137,40,27,103,0
27387066,80,15,51,11,20207322,10,c33721700f397fb0ed1886261804ac92,62279,15806,540,15364,51271,44
114844341,77,11,59,8,28247353,15,5c269bd4c5fed237fd22c47b2a004e21,3972,2302,52,1278,6139,9
30816138,75,8,12,11,20558659,13,ced30ef2e460b4febfd77ef3038167ce,37136,20676,468,10640,82535,69
12641455,67,19,29,23,19560538,44,b2da5175aa34d5b029bf9a6b637baabb,253,274,84,386,888,14
14334145,66,15,31,8,20207322,10,f76a8436724a95f7f01577099fa4a568,1434,1038,429,523,1797,9
15113341,54,8,7,11,20429629,15,fd9d28911b93a5bafb22bef5448bbaee,270,885,338,234,966,0
30965423,51,17,29,2,25514342,24,023168605414b37bb83aa96a5bc05205,38130,69525,105,7386,24194,15
15652396,48,13,8,18,19571583,23,49f4378aeb7741d92acc768424930c50,2047,736,88,555,1648,0
104471002,48,19,65,5,21380252,14,708b991faf7f1e19c5e87f90c7a8eed5,147,280,401,55,142,23
12242518,47,7,17,3,19565287,22,357481ecd0939762f4f9dcc75015e93a,1957,3149,126,482,4117,3
17392488,46,10,13,1,20558659,13,c212f142db2bb96ef28c31f7fab2a6c5,56,842,50,49,192,4
15198094,46,11,13,1,20329956,10,931a68400309f1b749162e9c0d1fbc00,377,2030,68,279,1357,1
12236930,42,7,6,5,19565287,22,8b68876001197b3b9cd605b20814616f,114980,711695,2265,42800,203674,135
72993957,40,11,31,2,37212734,17,c33721700f397fb0ed1886261804ac92,62279,15806,540,15364,51271,44
80873477,38,3,0,25,38852529,21,60c1d0ac6d8132120aa2d044ed85a5d7,1,2,6,8,58,17
21094996,38,19,103,3,21251105,16,97c82488d8e76387e747498beed02984,207,145,6,49,84,0
130842121,38,11,43,6,52501211,12,5182e7ba5562d67c7578bfa03d4ec388,11672,3489,64,4753,31484,10
14090471,36,7,19,16,20132322,18,a4292ed6558d34971dbfa98e572fa997,6492,68993,91,1186,3063,6
24726869,35,3,5,1,23485828,32,a0b92ea7e17085837bff994aa5290ba6,8,24,673,9,41,3
27296857,33,2,10,1,23642556,12,3f3539e4d4189d4a95e0f096d262a5f7,1345,760,104,528,3088,12
159374527,31,2,36,5,27043630,11,dcb32aa26dd3a456bd79d2c2cdffa433,6496,5464,135,845,3272,18
12385420,30,4,0,1,19613550,11,befe692ada773058ffa824f50bb298ca,688,390,254,466,1763,126
55480653,28,9,15,11,32286630,15,3ac857fc6edae10deb9154674d2d6494,2699,1969,750,1075,5846,234
18165773,27,21,68,10,19653995,67,2083ee1ef471e32a5d1765fb002e442a,2555,6824,427,724,2074,0
85511098,28,5,16,4,27043630,11,f5911fddc7fa5fd74a80d5ce2c12e1a2,5905,20138,205,1520,8522,74
102223677,25,8,39,0,21251105,16,d4a7a9a5528adca81be3ab886107ad31,325,323,3,21,190,5
105041947,22,4,5,0,19934574,21,0951835081e7f989976bc37ebb9135ff,45584,60257,868,21678,139273,277
110674692,21,3,12,1,19653995,67,22de725301af2a5e2be8042019935d65,173,193,171,56,208,14
17952513,25,7,14,1,20830906,46,67ab2ee82e31214abb3c829d3f353960,180,71,132,29,90,0
16035959,18,6,10,3,19662693,23,8c3d9f8cb9144377209282aed450a1e2,148,495,18,34,169,10
15388321,18,9,4,11,20429629,15,6c1a8e4db337b046f393625c5fa4d42b,2787,467,5,1309,2553,0
19680191,18,8,8,1,20326697,17,d01d85bb6306c881abb73e981b355dcd,17,19,15,8,19,7
73008357,17,5,12,3,37212734,17,df126f1065e45b9ce61085414e44f412,407,161,27,120,238,4
13461287,17,6,11,0,19951473,10,d92d315d306d8aef1679b705005c2c3a,85,116,58,36,107,2
160676120,17,3,7,5,57418889,11,29a386cc4b62dd3a95af790ba2fcf1cb,68631,27497,166,12096,49926,160
152698617,17,8,4,15,57368194,18,3d01bf83acbafb27079aed5148348f0c,109,85,160,36,99,51
23592937,17,6,9,5,22180976,18,a999bd1c54afdc81f97bf3e1618ffc47,1412,5196,711,646,2132,6
12907382,16,4,7,2,19767475,15,17236dbda9d1e11286068ade7021c335,10029,316277,1910,6951,34529,0
55644323,16,3,13,7,32286630,15,f68faeab2fda04e1a0798e4f8007de1e,176,167,150,61,176,7
15653147,16,2,4,0,19571583,23,06493a4590471fffab101d9a8b5e3e1b,702,2153,149,382,1109,16
139685780,15,4,6,3,54502639,14,5c269bd4c5fed237fd22c47b2a004e21,3972,2302,52,1278,6139,9
12791161,14,4,5,0,19575025,15,a12c5f1b777775e82b04573c12ef46f6,99,577,287,92,273,0
125520529,13,3,1,6,21251105,16,136cad69a839b44452743a206bc0187d,3,5,0,3,13,0
21183086,18,8,24,0,21251105,16,8c3d9f8cb9144377209282aed450a1e2,148,495,18,34,169,10
12571443,14,6,20,1,19617630,10,6f06559ae4acf783f8b97173a5dbbfb7,97,181,597,30,37,0
150071044,14,1,1,5,56619226,20,b744571af0ecdab0fa871604a8aa8404,165,34,37,135,529,13
18261595,13,5,8,12,21380252,14,4e4196c524eaf0db45a58c26128746b6,172,116,504,42,253,44
77617270,31,8,20,1,28247353,15,485fa57ee120335d3f58c098b714cad9,16788,9985,14,1019,9428,12
14781578,13,4,0,4,20329956,10,710e049105fb0113ce54c065fcba60fe,105,60,61,135,626,9
152842502,16,2,17,13,57418889,11,2c697d9093c9a4d90b9ad2f28f37e95f,2061,3468,174,525,3082,28
87078357,12,2,0,8,38852529,21,3bb01b34a005803ed0e2e29c48724a2e,2,3,8,9,21,0
70452985,12,0,0,3,37032036,28,7e7104cc271624827222e697f2f5bf3b,4,9,150,19,98,42
12260756,12,1,4,4,19566308,17,b9a61808f634105107a5b212d29296bf,11153,8318,138,1629,8629,60
16736067,12,2,5,1,20425385,13,12755f1dc148bd1a4df8c58cc6ce0289,145,329,8,40,101,2
12350583,11,2,2,0,19575025,15,6bec872206d9884cd9535841b6a1f510,51729,399096,668,30753,174343,40
14113750,12,1,0,3,20131594,10,ddf6d9e3126e34a17a0e899576fade9f,2496,3368,463,1336,8087,29
42790688,10,3,10,0,19640631,10,a682c7ce374a160ffd0f1346b8d9b333,646,410,390,133,477,0
130937351,10,6,11,7,52501211,12,4f373b95b15066bb196825d38f773be4,840,261,50,357,3253,18
12233571,9,2,3,4,19564160,11,1d519682c940a065075b2a7dc964478b,1011,3083,89,308,1194,6
44616122,9,2,13,0,20425385,13,13c6b3b1f3208f2093d059ddaa3e5094,1115,636,328,710,3279,25
13669259,9,1,1,2,20014790,14,8ebdc1483efd2d8bbdcabd74f81d31a4,16015,100243,342,7162,37936,6
13668698,9,1,0,8,20014790,14,71adc9503a26db349a7d6115fd86eb90,145,803,195,137,342,0
110687292,9,1,0,1,19595289,13,3be918388ed11ea023ca20dcc7ee466e,42,23,52,50,208,3
12907613,8,2,2,1,19767475,15,f4b01c8ab96604d57695e55c049117e9,4589,17269,388,1447,6411,1
147379910,8,1,25,3,29555428,11,1ba0e3da47dd17b96eaa51c525152f53,905,482,167,137,491,9
152903873,11,3,20,0,57418889,11,1c5d24062f0999778232a093eed46d24,185,94,49,22,78,9
139639886,8,1,0,5,54502639,14,2c697d9093c9a4d90b9ad2f28f37e95f,2061,3468,174,525,3082,28
18193496,7,5,5,1,20447189,10,abbd0fd295e2aa1f014cce181a1587ff,34,30,46,26,66,1
32722898,7,3,4,2,25514342,24,23b0e8e5c0c5e2d55ec3a80abf02287e,125,412,186,38,144,24
13151393,9,1,0,3,19851080,14,b147c7cd27fdd4839bd7430e108353d5,3385,3007,309,1689,6454,34
23589685,7,2,1,2,22180976,18,64535755c80b6f9254d71668eb471cde,3,9,116,19,128,0
23585775,7,1,0,0,22180976,18,6b5898285f4bdbccf58de3e9e0f1ce98,255,151,36,531,3163,30
57749389,6,4,2,1,21380252,14,886357c15b720c9ee3991da021f1c87e,100,24,8,48,125,0
15822925,5,5,6,2,20673630,13,5c1cdbf939338d447b2d398cd6eafb4b,179,965,74,51,189,1
15013691,6,0,5,4,19653995,67,30eecf414942720ef8972a5fe1a552eb,71,45,42,30,71,7
40495932,6,4,3,10,28247353,15,444dded68bca56342192aafaf9d7a53e,3819,1242,123,937,2025,6
14780365,7,4,14,1,20329956,10,cd5926aafbd7c5158cf8884e78404cce,319,226,112,133,276,14
12593745,6,4,9,0,19617630,10,d4ee19666cd6c71befe34174160bfafa,10943,61906,1350,2112,12904,18
20489082,9,3,2,0,22162246,23,57a660f063d8e05f6f84b0373f99c9ff,768,396,168,386,1865,39
52326339,4470,768,1252,242,20196388,496,49f2def7cf9f1d927ddaf5b90268612c,27580,24040,213,12203,83877,22
42181689,2919,440,1013,311,28795373,218,dd54f661dd5de0d35c8997590f9bb76d,1613,955,61,511,3253,1
52407064,2613,277,438,269,20196388,496,86a6f835699d6efe027e9ad9b6763af1,3189,916,474,2945,20208,178
125052607,2506,345,120,191,51099383,161,c6e85ba5d5999df4c5ce2f2903b1ce0e,215635,239672,1143,40086,296786,185
124987161,2326,355,62,217,51099383,161,a38ac6b1ee685ea2d586c355e0e11902,2394,11508,504,565,3470,11
42215017,1974,196,177,144,28795373,218,e1eab7c52ec76a1cc01303167ac414e8,476,263,72,431,3284,11
75996256,1867,211,82,71,38351969,50,730e38f8c94f52fdc549376f14acfbc9,135,16,6,227,1923,15
141000616,785,182,287,114,39447528,36,c511a99605b7e303a3256a5144e8d2cb,646,414,31,315,1353,0
26656947,633,166,234,140,24078012,89,60f180f2fb553596b2c33ea631708161,564,579,250,394,1787,2
16275649,286,58,111,20,20697756,41,d254347cb2f2e6b0ae8aa7984afd3094,3844,1076,272,1071,4520,0
30630044,230,55,70,64,24301094,32,715258bd132c1dde89e5223cf6e34841,306,620,464,212,631,8
26607974,223,44,13,23,24079050,62,1901389c3785d148052f4d5d8d16504e,2066,679,52,1757,8091,24
49209055,217,59,50,25,30663953,19,e5fb0aab23f1ebca897594c74d178c79,107597,188972,733,34982,125053,41
128241514,212,32,9,37,20697756,41,39e762720cf4bc6c4f59ae6570efcd68,25971,46177,1,18803,136076,9
30124750,209,35,13,24,25107742,54,f2b0b7a4d0c9f55a405913668b7d45df,2120,1061,931,943,8412,470
26615644,201,50,138,64,24078012,89,d57fda570dcc03d00de0e7a5d6e8b780,7115,4471,161,2165,13337,138
78254676,172,34,46,41,38816810,14,9d7c7a9a923f88b0c4cf0e29175b49a2,53899,17351,104,25755,129689,98
53241227,166,62,127,67,31777981,69,011e9ab735b2cb5192dda376fe59aa65,270,67,90,91,316,94
16269910,168,51,132,19,20697756,41,e31e190766535fdf201ddf5e4916fe94,1240,1810,1752,444,1274,6
30177818,146,30,8,25,25107742,54,7109956d47266cacc4586ff83b7cf7e6,18954,10735,136,11341,49110,36
61834257,135,24,20,18,35235298,53,25cee48f69116a7ace04749dd06d3d99,5538,1526,118,2654,12060,103
25993245,133,8,10,8,23890398,13,6ef2e77274cb0719253a577665cf690e,82165,56294,142,54434,318662,97
76122504,126,26,11,11,38351969,50,77a8e3c8569942ec5890b6757781660b,221,57,17,101,431,5
32532191,110,24,81,31,26221432,15,0413dc3d0dae7589b03a77b2f918b741,5103,4029,85,3097,13450,25
53237689,105,10,4,8,31777981,69,e1641061fd4ccc18680186551a69d4bc,4218,3004,137,6440,42748,399
49455872,102,7,5,9,30742413,59,9426e9272bb66543cfec8c4d9978d7ca,71,12,38,20,122,2
26636446,100,43,25,23,24079050,62,824a1f564d9d50065751a9bd7caea467,59,102,98,53,118,0
32539820,80,15,61,10,26221432,15,ef7128e4380240ce397df2e63b512787,265,139,76,246,787,18
49378444,88,5,0,17,30742413,59,7c18116f0f3a5fad57ca1c8f2fc51ac1,29,114,50,26,234,22
68311917,71,6,8,16,27296154,20,83bc17a415efb250b985e2284fc4d7e8,232,542,325,221,1452,264
78235714,62,13,4,16,38816810,14,6bfad8199c976be84f00a7bdc078d4f5,126505,159881,75,67287,485416,156
83455280,55,8,0,30,39860445,18,0970f947b898ecc0ec035f9126dd4e08,223945,559927,2171,162859,1257046,1826
13299786,49,7,4,9,19901731,51,28ca50ca564278aceba9589b1bf4ad44,102,195,294,102,344,13
72816532,43,11,1,0,32106016,17,3da308aee6a789d746166e0d85f94f89,12,7,59,15,61,36
59686462,41,17,5,4,34652242,12,f75965ede367ccfcd1b85f084f416be0,8597,7003,84,6108,20391,15
87992599,38,7,1,20,39447528,36,bed83a4a47cf39221e7cc17ba5ce683d,92,45,135,99,618,8
13299278,38,4,3,12,19901731,51,557d9a3e004becd7126bda024effde16,71,70,167,46,221,10
25989086,32,4,1,1,23890398,13,b6d28ac2b88b7f230552bab4a0aceaca,51484,40391,438,25655,149229,212
21472305,31,10,14,6,22471598,10,0d81a29a497b91e0f374ae0508de779d,20021,339312,453,9065,43230,17
54476458,30,6,4,5,32056493,11,e65485840f0a9db4e3c315178c5a2ae0,344,832,100,104,553,5
49430472,31,10,4,6,30663953,19,f96967e6ea38bd549fc25ba851763bbf,478,263,252,538,3365,12
123718099,28,10,4,16,51014812,47,c5a4146e8a6c355e4750f6bf456c179a,184,183,56,197,521,4
61818609,26,5,0,11,35235298,53,8364f16d4f1c3d0c319e36805d9b0527,2454,2897,271,1503,5976,14
157471509,22,5,2,10,21377545,23,f29b0182c283f9ddcef8c4c96a370b34,9,5,11,9,26,0
48218269,21,7,7,10,30454364,10,888e153665721fab6d5f5f9bfc7b6ef7,2204,1150,3,4331,19498,34
54292724,21,7,7,2,28833985,11,a0d5333fe9927902eba2d3839f73e0d7,8,15,9,7,22,0
76502405,20,4,8,11,28833985,11,9b0e60d433fe7cc3ac411164d4650343,82,465,315,79,336,229
113841222,20,2,0,3,49020426,12,9db550e01c915c72d988342586a49c17,3,2,66,13,39,3
57326917,17,5,0,3,33731318,13,783f3d2a3c2acb80cda19a8dafde34dc,5,0,0,7,29,0
146163380,18,3,19,13,25009882,17,362a75b03b89754114962ffe1c7e4171,174,28,249,34,84,9
26966444,17,1,4,6,24189682,15,f383407c4e8e2053a43cda26d6fa804c,4960,1805,99,157,1632,5
123750341,17,4,0,6,51014812,47,378584944c6e1b9cd74e563983306811,1165,1465,36,586,2208,7
123728753,16,7,0,33,51014812,47,6ef2e77274cb0719253a577665cf690e,82165,56294,142,54434,318662,97
12641339,15,4,1,9,19624225,18,493bf746f5d3c535bcd93a37dc642194,98683,97437,653,23631,106745,31
12231670,14,11,2,1,19563610,13,3caab7e732a3fcbc78b59d0cbdbaa3f7,424,137,19,123,405,0
14155910,13,5,0,0,19563610,13,6e58220fe74f0a4a2b7e56ce81867147,121,89,38,115,351,0
62262756,13,3,2,10,27296154,20,d9317721cfbb3eac12e79992bc831aa9,2361,1788,135,1769,10037,0
24319872,12,1,1,7,23355988,10,a6c72d7b6ca5d1e4a6872314df5a5ed1,10838,69482,475,6117,36044,12
19868846,11,0,0,5,21963243,17,0dc7d4eecfc78b4bebf912403fe72cd5,144,248,748,224,1104,0
83457766,11,0,0,3,39860445,18,c1f016d2220140875226ef435f1bb555,505,593,1494,317,1302,15
75808727,11,1,1,1,38304780,10,28c8d6dc0a8e1e38a8ecfe0fc1b82d84,1,2,32,3,12,0
115892210,11,3,2,8,25009882,17,6e92e326b5d77a750499ae2de940f86b,6,19,10,3,11,0
53174458,10,5,5,3,31759537,16,72b8990b239e719d8c3b0a46bf4fc12b,1266,1222,43,765,2597,0
30637562,10,3,9,9,24301094,32,06f2072c49697c5013337a56aa798a90,6034,2246,238,3965,15796,132
26667784,10,2,2,3,24098379,22,c453b3827d190799206c52d9f63b9f02,2940,4499,373,1853,8324,36
61826608,15,2,0,6,35235298,53,37b5b16303286adc84de5950374b99f0,84,116,14,57,267,2
36722437,9,3,3,14,27333283,12,d459913f9be7d6ff5905fcccfa77f8f9,576,1369,71,504,1870,24
30979709,8,3,4,23,19572823,24,98f8b63dc17dac389647fa9cf6c52a0c,599,405,8,504,1746,0
60771417,7,1,0,4,35012702,10,c1237dd55dd1ceb1d5b285eb32e61160,1396,3833,0,731,4024,0
58248114,7,2,0,7,29769701,14,aca7847a4697ff0c686c80cdb26c2414,0,0,0,2,7,0
12421852,8,0,0,0,19624225,18,83162178a1b1fd97d28cc2d4a778f1e5,114,34,42,29,87,1
107141503,7,1,1,0,32106016,17,00dadae2778069a06adf958d91cf9e80,17,29,166,4,11,0
54491330,7,3,0,8,32056493,11,61d0083cf03aa1795522387f96eebf3e,10,6,4,36,195,4
53255244,7,1,0,1,26161245,12,bae156e6426951d395e6e889b01a7a04,14419,4409,230,3023,9112,31
107208172,6,1,0,5,25501354,16,eb60d3dd000b1fb51057dec59956876f,0,3,0,4,24,0
13641914,9,0,0,2,20007535,10,06ff5df3508376c67abc7433a864cdd1,6863,6089,805,2404,11231,104
24322415,7,2,2,1,23355988,10,3903ca7f9540f141a6700d54c543d3a6,11362,12661,214,4636,19533,3
113833050,7,0,0,4,49020426,12,7d5ee779216a1b1ac95e7a8fd80e6ac7,1,3,69,2,10,50
99443726,7,0,0,2,45052924,17,1ad5ccc265fda3f529a09830d389f615,47,14,59,38,288,8
61683896,5,5,0,5,34652242,12,87c4d91822796bdb9da82a5ac034e0ae,904,794,6,527,1269,0
14888884,6,1,0,6,20360355,23,d6209a72172da35bccdb499ff577be1e,66,52,51,9,49,0
120726073,6,0,0,0,45052924,17,87e8b96f32f4e790f248f495c0d11d17,117,105,7,103,238,12
81174055,28,8,17,0,39279528,13,fb1bb21cbaecc69ac85c62b0b3f365f1,305,207,225,148,303,0
87974811,26,3,0,2,40610390,21,009f68268a9ce721f7397a4ebda57fa1,0,0,1,5,32,0
113849303,14,11,1,10,47029571,15,04a5511ed4bd0160b5172960389d805f,224,430,267,184,601,18
83011654,13,6,14,3,39279528,13,b97bb0b9ad5d10dfe0599cca7c2be99c,19,26,17,9,19,1
89356758,9,4,1,2,40610390,21,13f76c874c853c327e05bae09206aaec,202,86,61,445,2556,11
42464402,8,0,2,6,28609853,13,b2af33a046de8620f1b3394b320fc235,52,60,21,81,331,4
13095755,8,3,4,2,19820255,10,023168605414b37bb83aa96a5bc05205,38130,69525,105,7386,24194,15
170779376,5326,438,178,294,59914340,681,7d23b87c162532c91d2aebda4eb196ef,3977,2191,360,4507,33079,41
170245700,3122,149,14,124,59412484,495,41f58a858f5cb84ebbead1836096e48a,116655,271615,86,150075,1292169,153
170522900,942,88,28,93,59412484,495,b61720ed048e7dba8b59cb98a1435dfe,62220,61984,656,38521,214060,390
46306715,221,45,112,7,22613307,12,75f6b16ccaa4d99b01f8dedef49d4e0e,969,1145,213,318,1907,26
171357731,179,32,8,38,59991793,16,fa6c21004883afa4623e423155befabe,17751,31594,796,14316,109759,324
173813000,146,13,7,105,59987603,37,a3368e7b1183775a05cd60f389b1261f,907,4016,8,65,3727,28
173941514,131,19,3,36,59987603,37,bbb58b3cf74a5fa7e835c0358e430acf,129201,79026,130,84887,447482,219
46518834,119,27,39,3,22613307,12,dd86fd536b5d1709dcc5f8828eaf28b2,7709,1911,206,2526,11840,46
172011859,97,11,1,4,59987603,37,2ca84ccde9178bbe1325171e3fd31f13,269,159,57,390,2319,111
