ans_id,ans_voteup,ans_thanks,ans_collection,ans_comment,que_id,que_activities,author_id,author_collected,author_follower,author_following,author_thanked,author_voteup,author_activities
157836141,0,0,0,0,46940666,17,200d4c8a8507a0900b1d2cbc67f76b80,7,2,31,0,1,13
149142044,0,0,0,0,46940666,17,2eb3a25cf3eabee217c13f9724d1632d,4,3,72,3,3,13
142397027,0,0,1,0,46940666,17,09dfe2c8860039364d957c065ac7219d,5,4,0,3,4,27
137358481,0,0,2,0,46940666,17,a6a381e998597e601b40a17dac4b526e,275,101,14,43,160,10
108355350,0,0,1,0,46940666,17,411fd42694349b48bbe417feb8e8838f,1,11,20,6,6,15
142711332,0,0,0,0,46940666,17,33b18bee18a5d004cbe4edb66711d007,45,202,137,67,168,7
95586296,5,1,0,4,35982249,12,0a4c56f05238a102880cdd009f8e35a2,85,186,251,142,708,67
155093875,38,10,5,22,35982249,12,5aae250033bb6d2fde21b5a836dc227d,5469,11086,4,4564,21632,2
168648290,1,0,0,4,35982249,12,47f4320bf0fab1f677ce3b4edc19a430,224,370,74,96,314,37
92288761,14,12,7,3,35982249,12,eebc2a92b813f2801d7100d3fde3e5e6,1429,2055,46,1883,7599,24
103858065,1,0,0,3,35982249,12,a6286e6bfeecebf05d553bff6279a6ac,4,37,88,12,53,33
155383702,1,0,0,0,35982249,12,573ad8f8d5acd44e7f2085d7cb818c74,4,20,29,14,10,1
168599635,0,0,0,1,35982249,12,023f5e4827d45571f71236bab6743172,22,2,4,7,17,10
161934061,0,0,0,0,35982249,12,77c4b7f64da956ba36cf8a1bf103389b,0,4,5,2,17,3
157615243,0,0,0,2,35982249,12,7759fa9e377091ea8f21a6c9ddb3d396,25,46,182,46,199,166
152730408,0,0,0,0,35982249,12,a6122497e7cb010e10adfb5303c1e1b4,294,683,3826,657,5075,1151
99745567,0,1,0,0,35982249,12,ba336bde5c6a4cca510281179b2cff47,54,37,64,12,143,72
178701675,0,0,0,0,35982249,12,993a844681e52afd2476b7ca6436d9e9,14,10,9,10,17,3
116587867,37,14,39,12,49272693,15,671426b40d875bbb019028f7eb9db1a3,6349,51777,135,3467,13273,16
115914843,11,1,0,14,49272693,15,514711ac20c4ac2e60b72dbbe70bbe53,13057,30369,250,6304,35941,2
116201499,1,2,0,2,49272693,15,905e9e627eb89204414887a5380cc305,19,16,36,61,238,4
115780792,9,2,5,6,49272693,15,bae357c2dc1e420e90e601715aa5c2f4,8,8,23,4,11,2
116651458,0,0,0,0,49272693,15,515c0021364cf607032cee051a4c5d5e,22,27,157,100,467,111
115804406,8,3,4,4,49272693,15,cc0176d7adfc2742eae9918f85a3e6ac,12615,18938,197,6915,28246,94
122051763,0,0,0,0,49272693,15,3fa03b6b2da00ee70dd6b7725c94972c,8,8,423,18,51,273
117602550,0,0,0,0,49272693,15,3cac55e9e98093ad21122708a83d82f1,18,41,204,5,38,3
117224211,0,0,0,0,49272693,15,9eb78ede551ae57682d92b3cc927f364,9,4,97,23,152,243
115810701,0,0,0,0,49272693,15,832dbb83b4c7e2ff44a5cc3089b3ac8d,0,0,0,0,0,0
57764552,37,20,41,6,22195254,27,5c6d6e992002f94e3e580dfc4702c154,78893,50617,136,30953,107280,80
20737680,7,0,0,1,22195254,27,3c96a3b4987b5e31938a05977232815c,34863,4952,84,11732,50395,6
38336770,25,9,13,11,22195254,27,38080bce1a7b04a9c15aea3704c84a1c,55,16,22,32,58,18
20591827,9,1,2,2,22195254,27,6e0ab68506b95b0ec04824da740fa3fa,14,22,87,8,57,6
20593223,7,2,0,3,22195254,27,f7708676452eab8a1ae68b06ce902916,9627,7239,228,6714,24608,5
20670660,6,2,4,0,22195254,27,54d0917ad1d1ba1f0904a652540cd995,35,39,27,46,276,1
20627964,2,1,1,0,22195254,27,d0b37995e48976c79b6eaa3038a6829d,1,30,45,1,22,1
20597862,2,0,0,0,22195254,27,b38666496edeb7d44ffe8679b74394f4,1520,348,62,305,796,30
20613259,1,0,0,0,22195254,27,f51a4129f874d7c484ce41772282a890,51,71,109,30,113,2
68315174,11,0,0,0,22195254,27,a17477f08a8f7e39d57351823d2833cb,515,612,435,1068,2386,0
20625943,5,0,3,0,22195254,27,779f7b42f6798a512678c177c0290084,227442,131043,98,71396,277203,209
20657399,3,2,2,2,22195254,27,f390e2a0986cc8712ec6ddd2b5227342,618,102,54,405,2163,10
20589866,4,2,0,1,22195254,27,eea9bf58b3919dabec6cbcc801ade99e,13700,9355,176,7645,36166,11
110365171,1,0,1,1,22195254,27,5e7e627b2c9a2b9373188740981dc703,5,19,53,6,29,5
158159921,0,0,0,0,22195254,27,ba69cb5fdb21bf39cf49f563d554a02b,18,66,28,28,85,163
146512239,0,0,1,0,22195254,27,4e6496c64adcb15fd33d745ed001ebbd,1,4,3,0,0,5
121462233,0,0,0,0,22195254,27,385aaaf681f952949249f5d9ca50a9e4,12,5,0,28,92,5
120901646,0,0,3,1,22195254,27,440b2f596a968c4ee4e11d503dd7eff6,3,4,13,0,0,2
81608777,0,0,0,0,22195254,27,6aba4f69aa3ca225b5e6b10486fda100,1,4,46,3,1,3
38374238,0,1,1,0,22195254,27,f5a8b499f29f0dc48345ed269fe1b7b0,1,6,110,1,0,2
24161304,0,0,1,0,22195254,27,509fd19ce327bf9d56fd0fda70119d1a,6432,5745,652,1478,5066,43
20658230,0,0,1,0,22195254,27,560dbfe7593bc3122e5cd3fbe57de2f6,210,186,18,236,840,12
20636795,0,0,1,0,22195254,27,fc38caecc7010fb48bb96be4b657780c,11,25,65,16,47,13
20622374,0,0,1,0,22195254,27,925ce5264e0ce37f910f1a4d4b0dc63f,11,3,22,3,6,0
56300430,0,0,1,0,22195254,27,865950e6f66512732559fc0a50c94f43,278,162,339,260,891,97
95216421,7,1,1,7,40910893,15,ed956deacc43cf3dcb05c9eec1bb0876,383,666,61,112,388,5
100294951,36,9,33,7,40910893,15,632f79472899d11658bb364a246f0a04,786,1687,44,271,1007,1
98008808,5,0,0,0,40910893,15,80e717a2fa2bf36c97302b8b8741d0eb,0,43,16,0,5,0
113060064,3,0,0,0,40910893,15,734b80e1465afe8796856a94b112e898,0,0,1,2,3,0
100592259,1,0,0,0,40910893,15,4a6ce8f0cad4497f2150df3d56db75b5,1,29,18,0,3,0
95044587,1,0,0,0,40910893,15,6e20ae7968e075655c7b79d0b281b408,8,35,31,3,6,2
111725396,0,0,0,0,40910893,15,fd8182a4e8047a2e9568c3a13b308356,60,53,20,39,103,27
105094003,0,0,0,0,40910893,15,d02dc1ac80637efdd37eaa307d6a3de6,0,6,4,0,0,0
100025545,0,0,0,0,40910893,15,46e9cb1672647caca00d8862020b0c6c,2,10,1,10,8,0
99094102,0,0,0,3,40910893,15,804a30358860a488b7cd95d1c2783a70,17,22,98,3,2,0
140034451,13,2,5,2,54425022,17,d6cef4b741d2cddebe31231a1cf16414,4020,5149,488,2940,15362,121
140877734,36,9,24,5,54425022,17,f96fe02eda4f1dd5aa5b659c72d326bd,123979,49245,329,36576,128912,173
140608463,24,7,34,5,54425022,17,15553e92575d2b04da165888e5f8e075,38710,66320,51,15831,75114,38
139403940,20,2,2,9,54425022,17,c67d30567c1ebd6c36ca4352d2c716df,59020,41540,0,36513,195728,6
140730269,4,2,1,1,54425022,17,e5ee474862551460238b03c06f5d22f9,1563,5845,28,288,1627,1
139518545,1,0,0,0,54425022,17,3a3a246b1bda37092ddf053847df4c51,479,354,10,60,270,4
139300444,1,0,0,1,54425022,17,e69017848eb12f9bd249ec1fa1fc1c99,0,1,71,0,1,4
145205607,0,0,0,0,54425022,17,fa72eda244cfbb99a0f9f50bc2d4ebb4,5,5,0,12,29,2
144525181,0,0,0,0,54425022,17,37d6e32e3eb1c86dcaf9bf7ee3780269,2,0,0,3,3,1
141737939,0,0,0,0,54425022,17,0fad2080adb13ce042ed9bae0986d83d,0,2,0,1,8,0
141585627,0,0,0,0,54425022,17,3c0fdcc1598315012cd638972035b22b,1,3,0,9,9,18
139609260,0,0,0,1,54425022,17,b4c180c848acc47747ae0decf6cf83c5,39,34,297,13,29,32
139544199,0,0,0,0,54425022,17,a47d68214e0821ebcfa4b7202481e48f,12,74,2,6,19,0
139463759,1,0,0,0,54425022,17,5e7e627b2c9a2b9373188740981dc703,5,19,53,6,29,5
140732749,0,0,0,0,54425022,17,24d15815df64a652ceae0b87f67aa3c3,11,1,0,8,7,10
158206111,34,9,22,23,20197709,53,9b5a00092f2a198292e8cc3a4faae542,1720,1745,161,684,2899,93
158432855,6,1,2,8,20197709,53,06319364237dea22c2f14d1cf24538f2,49,38,65,143,704,18
136569028,27,10,45,11,20197709,53,be600dcd5c455d94d68669466d50068a,1144,1247,42,305,3265,21
14306059,32,7,16,6,20197709,53,5a15837c7177d0f06c9ac33a4a265644,3954,55472,1106,1469,4402,12
14311824,341,113,411,60,20197709,53,ecd1471b5f64bf702b16e655cdfc790f,30128,18602,189,5889,14560,4
159301585,2,0,3,2,20197709,53,996896a4a6c59642db1bcbd70097f667,674,378,148,585,3367,16
137819708,12,3,2,1,20197709,53,71634e3838c03e9b3d2b5af75173f5c8,1749,1686,115,2793,13889,11
159272501,10,1,0,10,20197709,53,acbc7836fea7fdc4991d3753c128203f,6290,8134,167,4033,22211,224
17205834,3,1,0,1,20197709,53,d7c6c5bbcfa92bf00665dd388e5eb0ca,210,113,134,171,690,0
103140834,4,2,3,2,20197709,53,311d9381ccc62c0c96be0dad08640508,3,4,6,2,4,0
158438016,0,0,0,0,20197709,53,3400fbe935646425c48c7ccfd30ece5f,602,658,648,424,1790,871
157983549,1,1,0,0,20197709,53,272a0a794c6139fad80a80a4bfbed0b8,5,8,67,6,24,26
120566281,4,1,0,0,20197709,53,9be91ab213fede9f054ef2be9418fe20,0,6,6,1,4,0
14304750,7,2,3,0,20197709,53,5254c1120a5923e6eff84863a1904bdb,545,409,92,386,1083,1
128525877,8,6,7,2,20197709,53,f04dae4d48e19b034ce61d0a83172d5d,288,98,157,194,606,6
18601095,2,2,2,3,20197709,53,d0311db85e11298074d747f820c03d0c,73,30,16,64,365,0
138744340,2,0,0,0,20197709,53,e1d0346525b583eacae59a8fde51ea38,0,7,8,1,7,0
163392085,1,0,0,0,20197709,53,814d168f2e4c1ed25cfb4468f8a66873,0,5,0,1,18,12
158995129,1,0,0,2,20197709,53,552d45d409898f4393cac84765ad7c7c,6,4,26,21,116,191
137971936,1,0,0,0,20197709,53,08048a1efc9ee7b5d698396f1933a55f,1127,569,145,1146,4635,44
93048398,1,0,2,0,20197709,53,af787c64e33ce5b2c54d79951eced3a9,176,63,29,137,480,62
80355608,1,0,2,0,20197709,53,d9caa3e56153a36ef5ae912700b6641b,10,9,22,0,4,0
48907339,1,0,0,0,20197709,53,e692a8688a3ffe6d54dc03a9db14f9cb,68,34,3,24,44,0
14307517,1,0,0,0,20197709,53,6ace5f1907d1bc7116184972760fd9c9,52,101,38,65,96,0
34881498,0,0,1,0,20197709,53,53cd6a7494e798ff4cf4e30e7f6ccc10,2,2,74,2,10,15
173632591,0,0,0,0,20197709,53,4fcc8d75340d62efe430210e0bec0a08,0,4,33,3,43,39
159099750,0,0,0,0,20197709,53,a92ee67a1b328c49ab6be5eb5dcbcf7d,127,38,40,239,1775,96
159024343,0,0,0,0,20197709,53,8994cc5f3717ecb95084688affeaab03,0,2,173,0,1,3
158992741,0,0,0,0,20197709,53,9bd2cd1fe42fb6514d2530d59a7cf89e,413,50,6,71,119,2
158976020,0,0,0,0,20197709,53,ac561d92584a040edd1352fe2c09bfa9,21,17,35,31,69,2
158974415,0,0,0,0,20197709,53,9553640c332d03dc36b991d2377726c9,0,0,0,0,0,0
158612123,0,0,0,0,20197709,53,2eba5e78f849300ebe5ab9e531345017,1,3,51,7,44,229
158314161,0,0,0,0,20197709,53,e7429c4d68d9550d678d82fd0cc024cf,1,3,8,4,9,0
158071952,0,0,0,0,20197709,53,3749ba8fcd907104175d399fef41c41a,0,0,1,0,0,0
157968495,0,0,0,0,20197709,53,ed27add84354a9a140369aa442c37475,14,7,1,20,76,8
157938360,0,0,0,0,20197709,53,0d4566db770029c612f738450824a246,0,0,3,0,0,1
157841479,0,0,0,0,20197709,53,f03eb3d06646d0ca576ab4c88746ae5a,7,10,86,19,83,414
157838383,0,0,0,0,20197709,53,8d7c83da1a4f8b5e160357bd8b2e34da,2,4,18,16,109,164
157805501,0,0,0,0,20197709,53,e04e234e92d5486605bec45b97dd9e3d,3,58,2818,6,25,410
138054700,0,0,1,0,20197709,53,bceb5115dd16777f94801d52ca3d49ca,645,39,2,107,122,0
137834927,0,0,0,0,20197709,53,cdb2cec3f5127cf0ab98648493aaa363,3,11,27,2,2,3
137809118,0,0,0,0,20197709,53,4e5e99ad887909d7a1c52906ee85e2d5,0,1,3,1,6,4
137357825,0,0,0,0,20197709,53,398802d66301c88370856af09b23a987,3,21,447,7,28,22
128359599,0,0,0,0,20197709,53,a03f77396e750f1c1462320ef35720b0,0,0,28,0,0,1
122758061,0,0,0,0,20197709,53,4aab6fea4aee4bfadd144bf238b70be0,0,0,25,0,0,26
99480747,0,0,0,0,20197709,53,8b5dcac1bb04439a35ce262d531207f6,0,0,2,1,0,0
32877050,0,0,0,0,20197709,53,a00de4e3c138ca96e9fade22e5dd337b,28,16,186,73,240,4
22163847,0,0,0,0,20197709,53,b684d76b90a63ccf57e09b5248a89209,0,0,0,0,0,0
69267428,0,0,0,0,20197709,53,09ccd909d27dc9bd67af070774600393,36,63,30,71,359,0
55035652,0,0,0,0,20197709,53,c3b3a4d1915da3402f4fd40eff20913e,0,1,0,0,0,0
14301498,1,1,0,0,20197709,53,34707743bd700f3117c45407fc228852,3,26,136,10,43,5
14312083,0,3,0,2,20197709,53,429aea7680ad85657c9df6a1f35340dd,873,2455,126,779,1349,0
19640484,3,2,2,0,21317756,13,99932fca5736bcc9cbd527fa25d2e9a3,422,774,3,131,334,0
28623329,33,18,16,15,21317756,13,c596820f76c5c5fc6017c67f67739c86,22,236,84,19,39,3
40558153,18,17,11,3,21317756,13,c75943c09a624b79abfad03da726c023,33,57,3,21,22,0
17865243,6,1,0,7,21317756,13,eab241f0ba05fcb48196d94884f5f486,742,980,53,1326,6346,9
96801994,6,0,4,0,21317756,13,f0c3f58b142d1a8b0ae8c18d1cae92b3,869,277,63,165,455,0
51492184,4,1,1,1,21317756,13,5737943e1f662b541030d51bdfcbb481,275,104,34,12,56,6
44039540,2,0,0,0,21317756,13,699710543657542809c5d68892ed0ca1,14,74,53,10,24,4
23095958,2,1,4,6,21317756,13,2272feed377f088027e0ba93a39ac9e9,5,30,35,1,4,0
17866262,4,0,0,3,21317756,13,3958304ddff3082db5a110045f1b6d61,1622,883,299,1574,11483,0
129941763,0,0,0,0,21317756,13,90bb1d40649f88ae3af1f431de82c440,94,45,146,75,354,22
99793756,0,0,1,0,21317756,13,0eaa3e7751b7ea1a6da3108ae014d0cf,17,55,11,6,19,0
51827674,0,0,0,1,21317756,13,1ef1488dbc1e5ed508eabb3782492409,1,3,3,0,3,0
28644997,0,1,0,0,21317756,13,3ddab057ed3b3278f4a0e9e3ede1f4fb,53,500,5000,39,107,195
166719011,33,3,2,20,59464081,10,0b21747b1fec79ad8af7e68a2b1ff681,46251,103450,92,43850,320997,264
166895107,2,0,0,0,59464081,10,c08234d11797acf6dfb365c5cb690975,5252,5966,1620,8950,37798,1593
166722365,5,1,0,0,59464081,10,6db77788a0fbc1985bed41a5b8270a36,18,61,361,11,69,24
170756568,0,0,0,0,59464081,10,e795d828a8c8153b0497207e21523123,77,48,3,110,589,75
167112978,0,0,0,0,59464081,10,a445ca6e392a6844876a0d1211d5047e,26,14,102,35,120,17
166724640,0,0,0,0,59464081,10,0847cda7d21f071fa7febe246ce26580,423,207,44,247,1525,24
167613218,0,0,0,0,59464081,10,67acbaf77f8851a66240989616e555ff,125,14,3,47,190,123
134052770,23,6,19,4,37792432,37,810934649590d9221f9c101e87e718dc,2231,647,99,929,2794,0
73642845,23,5,10,1,37792432,37,5ccdd352ef239cb8799f24d96fcfa1a2,1507,2590,705,1073,3955,2
154092921,14,2,1,9,37792432,37,422383238f3db5ee8c720b413f9c872d,292,2088,2,249,1446,11
91874561,4,2,7,0,37792432,37,9008bf6fc60d4321393847e4d3b95c1d,792,171,65,301,655,0
88921439,1,0,1,2,37792432,37,6eaeeeed524cc10825f8255115bd8a97,4,1,1,0,4,0
121814647,9,2,12,1,37792432,37,8b315664896cebd9b71f1bc69cedce99,332,108,18,63,142,1
73614152,9,6,15,1,37792432,37,c8a1975d939d5fb0979417fffbfa8542,54,38,183,19,36,111
73554039,6,1,1,0,37792432,37,2c088184cad58d006d6cb9f488ebf126,821,44,110,300,1399,27
76219411,6,1,3,10,37792432,37,c4113444c6dfaa06acdfd1af06a6181c,56,127,3,42,183,0
117628354,3,0,2,1,37792432,37,502294204e778d36154d03bcdc7ebee4,245,261,3350,338,1459,266
73760795,31,5,26,26,37792432,37,779f7b42f6798a512678c177c0290084,227443,131043,98,71396,277204,210
87299842,2,0,0,0,37792432,37,56aa5f0bda572e742dffc944baaeb875,5,1,91,10,86,18
73536696,2,0,1,1,37792432,37,b4046df193501f09c6ea6f2f0f235903,1,8,38,4,20,0
73562296,10,3,3,8,37792432,37,f097f455e95dc8545cea419293db2eb9,355,124,34,485,2229,9
110537483,1,0,0,0,37792432,37,0b58d15cd90e84063ccf0875114578e7,2,1,12,1,6,4
88077993,1,0,0,0,37792432,37,222d95935bc4628fc22977893aa924c9,53,35,223,99,351,58
171015336,0,0,0,0,37792432,37,1a43dc07070ab6d879c8122e277342ef,0,0,52,0,0,2
160561682,0,0,1,0,37792432,37,45ced2d022f654788673937dc835f131,256,105,83,33,123,52
144073251,0,0,1,2,37792432,37,6b3dc21c82f595ad8c4057180a3ef9e6,40,79,91,30,57,1
143842542,0,0,0,0,37792432,37,909f1f2faf502418a495f0e23cd4d7b5,3,2,96,1,6,49
142750077,0,0,0,0,37792432,37,900e14556a3bb903109bc4112b8c8c76,1,3,88,0,0,4
138753253,0,0,0,0,37792432,37,8ee46777d045246759b2c9782b6839bf,0,1,50,0,4,42
123619035,0,0,0,1,37792432,37,589e969dd3a048b44988861307b2e942,21,6,63,9,36,17
85648929,0,0,0,0,37792432,37,d3025f4272c90f8feb2fe4ce90c9503e,20,30,281,9,19,3
79276115,0,1,0,0,37792432,37,3b4008e9a2092d5bd935a40607365bb4,5,12,235,16,55,56
79050418,0,0,0,0,37792432,37,51764463b1ea47cfb2d68666e2b8979b,0,0,0,0,0,0
73811536,0,0,0,0,37792432,37,4774c5276cd96f1ad2e97086ad3685ad,0,4,211,0,4,6
73767475,0,0,0,0,37792432,37,4585d40156af277aae9219cefe4773de,165,98,179,92,250,23
73765404,0,0,0,0,37792432,37,3f9572b2d2dd21139e49a96e736b9695,3742,2118,60,4559,23388,386
73700193,0,0,0,1,37792432,37,04f8ad5bd56ecbb3e9fc70386c5852c8,0,3,76,0,1,1
73597281,0,0,0,0,37792432,37,4b044c2136615eba9142e5d6d2c45a3f,435,61,67,183,817,7
73552247,0,0,0,2,37792432,37,8a2c8aa372ba84e34671967adc61b4c9,6506,1593,444,4053,30922,33
73539581,0,0,0,0,37792432,37,0b13860c29e4f73e4f1acf9ad29be1df,306,97,405,570,2857,7
37324035,30,1,1,5,27609802,17,b6dc31780c139db2b02b32692f73b239,9274,5523,496,5707,36078,321
37494295,4,0,0,0,27609802,17,bc607daa0b02f59ff41eeb2d25b45f68,1534,687,93,804,5130,77
37329056,3,1,0,0,27609802,17,129fd2d679c7c5529b4f4ee59cf45fce,6661,15055,890,4574,28152,69
37320848,2,0,0,1,27609802,17,2ad81c8a01a31f156ff16a439b926ba8,10799,8755,639,13726,70620,163
37325144,1,0,0,1,27609802,17,48b392fcc0ffc87306542c1cbaa99b86,7,9,142,22,163,0
79173411,0,1,0,13,27609802,17,327f14005beb09c312582e2bf86a623e,72,59,25,76,352,478
42903407,0,1,0,0,27609802,17,5686f1f7bec4611ec8a9a79b38f92313,60,44,69,77,520,0
37543551,0,0,0,0,27609802,17,dcc1a26a46f2691a30e168bb3a079e8a,66,24,4,95,301,0
37541544,0,0,0,0,27609802,17,ca06a190e2f0e4e710cbed53fe41fda7,1855,641,1,2816,17544,5
37494924,0,0,0,2,27609802,17,3b8b806d26764fb9e8e0dbab3ad0d51c,133,44,69,262,1582,0
37490660,0,0,0,0,27609802,17,9650976dcc5b7bd375dbe05873a76ca2,2,13,110,4,7,3
37462391,0,0,0,0,27609802,17,9f4218e53c8924783e9b4f9a3b5a4c27,20,13,223,10,62,2
122511888,29,12,21,7,50742400,35,1f94d875ee2e918f0dccc93d625b71c2,173,414,74,120,540,2
123054428,3,1,5,0,50742400,35,03675ab7bf1c28d3d71d2154abb3ddd1,1763,2461,57,62,948,6
122848939,4,2,2,0,50742400,35,664f155068a6927966f6e4f2f912f12c,443,327,342,545,3284,10
122493579,3,0,0,0,50742400,35,c27d36d859cd52c333e79288459e0c0c,79,53,216,36,136,59
122510730,1,1,2,0,50742400,35,23b0e8e5c0c5e2d55ec3a80abf02287e,138,423,188,40,154,27
122544798,2,0,1,0,50742400,35,4661acf0525b94df548529d239511c9e,2208,904,125,1105,5669,28
122517043,7,5,16,0,50742400,35,c90d8c2c9a98d0ce313782b636572ea2,31,26,1,5,14,1
122841556,4,0,4,2,50742400,35,cb98ef184cc3beee5e5688f28b987b78,73,42,22,60,222,14
123028636,2,0,0,2,50742400,35,c31932f4ae2920570e3bbd8c1c1508be,39,43,13,7,36,25
122860433,2,0,0,0,50742400,35,a2549ff197a7482b3f75ac9a92939315,1891,912,378,739,5485,50
122485722,2,0,0,1,50742400,35,80a540b47bc5e3b725c6cdb0704d2ea4,0,4,250,0,3,38
122967507,18,2,18,3,50742400,35,779f7b42f6798a512678c177c0290084,227443,131044,98,71396,277205,210
134830805,1,0,0,0,50742400,35,494d6a56050e9342ec78c1124a4c5636,0,1,15,1,1,0
122981891,1,1,0,0,50742400,35,765cc8e4063a148f94cccd231c35d216,1244,1957,151,2173,10546,44
122715148,1,0,0,0,50742400,35,f70d01f0764622b03ec385fd66760918,0,0,0,0,1,0
122635343,1,0,0,0,50742400,35,dd7abf5320b6800eef4bb120119c913c,0,3,38,10,10,7
182645285,0,0,0,0,50742400,35,31b09dd25d830353851ce3646a4f9732,1,2,1,1,4,24
156626905,0,0,0,0,50742400,35,1eb6c20d2f504c5f7a006a3a01c78f57,2,2,38,2,11,17
152379699,0,0,0,0,50742400,35,70711956a98563baef3e691a8c2c4ced,95,60,5,11,36,3
139697691,0,0,0,0,50742400,35,696956378a21bab3d3f5d6aad8a9027f,0,0,59,0,0,12
136785029,0,0,0,0,50742400,35,27a5b04b894980cb028395b1ab796887,136,167,155,159,465,106
136507270,0,0,0,0,50742400,35,ffe7da6f2a1eb5d456c16df40d1ac7e0,168,77,38,223,1892,36
136068378,0,0,0,2,50742400,35,1355b2b7f0d68f86c2b936ded0fc2259,546,346,178,390,2037,25
135860053,0,0,0,0,50742400,35,16557b308abe5e5a088aff9480dd7de9,5,13,411,20,164,153
135633503,0,0,0,0,50742400,35,52e97cf8f1bbfb763d65c7a200e54ec1,2,8,107,3,23,111
123010618,0,0,0,0,50742400,35,88865655f5eabf80dbb0bd316e03cf10,0,1,7,0,1,19
122971543,0,2,0,0,50742400,35,235f915c722deb76c63868b3b353ed93,11,39,114,60,285,96
122519916,0,0,0,0,50742400,35,6c2c054fadbd4054a5ccf61550a68569,5,5,6,8,10,0
122512743,0,0,0,0,50742400,35,7f770f702cfe08efeae946655f9c8a08,7,15,108,12,68,11
122501064,0,0,0,0,50742400,35,f8c66247861ceb1b411aa106a112f8fa,0,5,13,0,0,2
122492257,0,0,0,0,50742400,35,60853da47644eae97e55bba959e330fa,25,6,46,12,72,3
153969149,0,0,0,0,50742400,35,95e4f566a37377fd95ec943d120b751d,274,254,33,247,1160,66
50874554,10,0,0,1,31169617,15,af4da2149bda9c977a8513b9f0ef1db6,1106,45,237,161,827,44
50946112,8,0,1,0,31169617,15,5fe2ae87caffe293ff504260d7a0267e,306,213,452,362,2384,36
50870584,7,0,0,0,31169617,15,502294204e778d36154d03bcdc7ebee4,245,261,3350,338,1459,266
51083330,1,0,0,0,31169617,15,1dc3216fbd74ab712eb2f7381a9e6940,163,55,26,373,1777,9
50874605,0,0,0,4,31169617,15,984e12b3e7a5b8329af65528706d8696,129,93,255,67,115,10
66978001,1,0,0,1,31169617,15,7f0782fabfe4dfa1396f15583b66a111,178,389,18,77,302,0
57320753,0,0,0,0,31169617,15,8e1694dcd60b497cee65230fe2c3be5f,51,28,226,50,148,14
76642008,28,6,1,1,31169617,15,78cf1afcd4d3029027bbf3faccc07dc7,25,25,14,17,94,15
50879929,0,0,0,0,31169617,15,17e8b222ce68ef8efac7dc3a34440541,356,545,1058,477,2076,44
50894102,5,1,0,0,31169617,15,e7e43b9a5897491d0057ab4b749f457c,121,77,52,133,1139,12
50896107,0,0,0,2,31169617,15,db73bd68161f3064f56f7a78bd64f8f2,25,30,222,47,202,3
50947412,2,0,0,6,31169617,15,3a229346a466cd95fa2f8db4737896c0,8,13,88,5,16,10
50871247,1,0,0,0,31169617,15,5c9001641f08975ec97bbfe3cafe1cfd,277,173,114,349,2470,31
88764447,0,0,0,0,31169617,15,2c308016c6633fbb23176ab0bfb042ec,2,1,32,0,6,0
50969760,1,0,0,0,31169617,15,b053daf8676d1895b43ff735454919ab,0,2,5,4,12,11
69919246,30,11,17,11,20210846,11,7f0782fabfe4dfa1396f15583b66a111,178,389,18,77,302,0
35107678,7,1,4,0,20210846,11,131d6b0bc2e8ee2cdbb0c545e9504cfb,1358,552,97,539,2120,28
148100448,17,7,25,18,20210846,11,043e0f54210d499b400471f32642771e,2338,1996,36,19,1324,47
148138724,2,0,7,0,20210846,11,49806d6e5f09d94354aba5c82ba16b7b,17,154,977,7,21,192
75815328,6,0,5,1,20210846,11,74d76a0a27a62c0c28321454734bc36a,5,17,75,1,20,0
24308229,4,3,3,1,20210846,11,6519842641d0fde66ee3515ac8230c08,61,128,65,68,462,25
14740447,1,0,1,0,20210846,11,8df7992b0fd264c570c0167bf853393a,6,14,8,3,3,0
186389792,0,0,0,0,20210846,11,a7c5e11ad5d291c0e52b0b33f758e0b7,6,19,11,4,8,21
174670228,0,0,0,0,20210846,11,fbbe23fa8446d68dbde26a52665b1992,1376,1800,1,253,1150,16
164190631,28,3,3,3,59319528,21,25e8b3407900bc7a1003b77604f05fc1,2003,5267,129,1091,2812,14
164139752,4,4,1,2,59319528,21,9aed1877d80c5556922b0728dc857f27,2619,2713,300,1632,6423,95
164133370,0,0,0,0,59319528,21,bf6a107d91946629480ff050e4dab41c,595,282,38,22,158,9
164237382,1,0,0,1,59319528,21,7ef22491c020c6ecb63ac31d6a1805ee,163,357,165,174,576,197
164748025,1,0,0,0,59319528,21,9566bc0c90f164c0ba3f3de9f289a675,1,5,123,4,2,39
164607471,3,0,1,1,59319528,21,208f1ba332829c87bdb5c291cb360860,4,12,22,3,44,24
164413838,1,0,0,0,59319528,21,6ea209ba5a36b7527eba908fac9c9017,1,30,5,1,2,4
164096310,1,0,0,0,59319528,21,4eeea9856cbff4d280e222348f580772,15,6,124,0,4,56
185103858,0,0,0,0,59319528,21,5f37c8f97841cdd76f5ac4bd0d97d379,0,0,0,0,0,5
175641083,0,0,0,0,59319528,21,d2f105802a34f5be660f18f80e3e57c4,0,0,2,0,0,9
167560323,0,0,0,0,59319528,21,a47d68214e0821ebcfa4b7202481e48f,12,74,2,6,19,0
167280639,0,0,0,0,59319528,21,62f9d47f8867bc4d6810502266b09475,13,45,41,3,20,26
167029515,0,0,0,0,59319528,21,da827e0eaf76b7a12c84c2ef642371d1,0,1,21,0,0,3
